-0,709169643
-0,70424493
-0,801179289
-1,098140764
-1,342707868
-1,026988131
-0,863121959
-0,866021387
-0,759313017
-0,863666704
-0,795394677
-0,85249801
-0,861691704
-0,950909058
-0,735473629
-0,653619534
-0,208973968
-0,116421044
0,166011508
0,257943567
0,153278368
0,345237048
0,55819427
0,417166434
0,069561275
0,395596731
0,49028263
0,637503071
0,660469928
0,581446196
0,719743598
0,796630873
0,579074366
0,426910105
0,151749174
0,252503798
0,208172804
0,077536652
-0,015564295
-0,167950201
-0,256176142
-0,243809635
-0,148185
0,090188292
0,552860998
0,608711235
0,821860894
0,602867538
0,42986095
0,116558396
0,013924576
-0,02202165
-0,213596619
-0,268008399
-0,079993212
0,446282809
0,556880988
0,152470202
0,659828337
0,483068997
0,430535641
0,449539504
0,196885141
0,368274475
0,18769531
0,140102532
-0,012199916
-0,109526207
0,421267379
0,386705419
0,091491108
0,034268173
-0,074355924
0,428980466
0,508138674
0,438112977
-0,082070296
-0,272071886
-0,541325164
-0,675097853
-0,709258583
-0,677622324
-0,637626477
-0,521029517
-0,40245154
-0,378688679
-0,282870444
0,016915597
0,196004016
0,281598457
-0,013981199
-0,428177471
-0,351434163
-0,570520533
-0,559825141
-0,519464368
-0,404844718
-0,462449406
-0,338532968
-0,27126684
-0,460364755
-0,501903351
-0,35406433
-0,419464154
-0,212887205
-0,48678751
-0,537566774
-0,217422663
-0,324760226
-0,369014978
-0,762050959
-0,699567503
-0,456718149
-0,274753732
-0,34822239
-0,122013873
-0,298377194
-0,49559833
-0,483235154
-0,366821576
-0,524283291
-0,471596743
-0,478461224
-0,259538808
-0,19952956
-0,623345089
-0,618395062
-0,429309267
-0,442367474
-0,008068978
0,094234962
-0,081954684
-0,358630532
-0,250709035
-0,240962253
-0,124137955
-0,291483552
-0,122889504
-0,057538668
0,372887428
0,058773636
-0,134906153
-0,235737918
-0,28485967
-0,561104242
-0,744084703
-0,862067278
-1,113984573
-1,06790869
-0,679406481
-0,693833414
-0,818203452
-0,890031923
-0,954017875
-1,008170113
-0,869587644
-0,988367038
-0,951503331
-0,934685421
-1,072126186
-1,163900093
-1,185964924
-0,818680962
-0,528329674
-0,592023369
-0,821469316
-1,207164622
-1,325078982
-1,190512081
-1,075854556
-1,324701661
-1,016835648
-1,159872143
-0,845480928
-0,689117237
-1,059429305
-1,254117566
-0,981462419
-1,364580712
-0,75821623
-0,462829575
-0,483241127
-0,417891944
-0,474966255
-0,315059591
-0,295179273
-0,37306319
-0,71284128
-0,800648979
-0,790684909
-0,897456706
-0,742023184
-0,711826444
-0,680352057
-0,558008769
-0,597986263
-0,588179744
-0,424712089
-0,385984616
-0,517496204
-0,426659544
-0,534274643
-0,495529356
-0,944958504
-0,828763539
-0,904720885
-0,655703998
-0,676059054
-0,415978418
-0,044704088
0,041706443
-0,165010109
-0,307829903
0,131051515
0,299648468
0,481716606
0,402698401
0,375704299
0,330006361
0,148532346
0,048172386
0,177881142
0,143355284
-0,191532191
-0,215027603
-0,126443409
0,054861558
0,178496431
0,347482233
0,60302161
0,808989024
0,52170764
0,484868392
0,261502201
0,218168228
-0,183434752
-0,329792074
-0,219629465
-0,453786878
-0,172585242
-0,314984764
-0,167677095
-0,091836127
-0,079741638
-0,499566828
-0,33166444
-0,429491799
-0,594268953
-0,557653273
-0,691715882
-0,413243342
-0,246319903
-0,256283507
-0,362819978
-0,430281595
-0,519555888
-0,636727999
-0,482367762
-0,564462729
-0,644752259
-0,811623763
-0,92182044
-0,937667387
-0,708429778
-0,491904855
-0,884138943
-1,061617191
-0,696048709
-0,776760882
-0,602110858
-0,436074958
-0,764712081
-0,494186638
-0,503423658
-0,531701663
-0,456622464
-0,491013527
-0,862537936
-1,209562107
-1,181643515
-1,314879468
-1,148208278
-0,923988609
-1,015544187
-1,012405588
-0,965489463
-0,716619905
-0,344810504
-0,13895996
-0,116662261
-0,483676292
-0,534528687
-0,165498204
-0,539678212
-0,885875805
-1,173226452
-0,920297625
-1,291343782
-1,155151759
-1,106839543
-1,369295233
-1,240076051
-1,409891846
-1,154726698
-1,01366106
-1,436927988
-1,716426477
-1,367389846
-1,163360121
-1,097014782
-1,315666367
-1,158552788
-1,175882404
-1,48925977
-1,349277425
-1,239382117
-1,148645588
-1,118620891
-1,198481763
-0,908771899
-1,036594812
-1,367478003
-1,329093972
-1,627382552
-1,566234216
-1,597666859
-1,497691838
-1,8074062
-1,641642052
-1,646379638
-1,667750247
-1,515399025
-1,334365183
-1,410039588
-1,320364923
-1,714133694
-1,95370581
-1,677034518
-1,514721767
-1,385846809
-1,41400235
-1,055934049
-1,054242132
-1,224242876
-1,013368333
-1,174599272
-1,078148156
-0,982456074
-0,744016399
-0,739709304
-0,633951472
-0,367416923
-0,664954304
-0,679006966
-0,516741501
-0,517761269
-0,112458932
-0,396919589
-0,100024969
0,021220541
-0,149809962
0,197257238
0,135948356
-0,044004127
-0,111057464
-0,399893276
-0,11700351
-0,219118555
-0,277837086
-0,090245754
-0,263676949
-0,49835315
-0,698617477
-1,324196505
-1,210455479
-0,854985014
-0,90620805
-0,722019295
-0,734925913
-0,78275488
-0,974847204
-0,830641614
-0,842074458
-0,3952486
-0,353478306
-0,326484142
-0,657050454
-0,715053593
-0,753245793
-0,54033598
-0,535675228
-0,72271885
-0,638014126
-0,24640134
-0,225954734
-0,126401589
0,160410845
-0,293150353
-0,118343552
-0,120937497
-0,327142976
-0,703845366
-0,699149905
-0,79870804
-0,651983272
-0,724211978
-0,978430746
-1,030900624
-1,153352992
-1,185136765
-1,397996288
-1,448727596
-1,317259838
-1,082804755
-1,066966244
-1,297923244
-1,281816941
-1,399568659
-1,268644511
-1,390969847
-1,297788602
-1,38488351
-1,344187951
-1,310116416
-1,194571045
-1,096679907
-1,272530316
-1,446058312
-0,924439369
-0,584293424
-0,611961868
-0,84014361
-0,720985341
-0,759865297
-0,94679146
-0,811143312
-0,759762013
-0,478819862
-0,455721487
-0,612555929
-0,096523551
-0,021332881
-0,097396199
0,073217492
0,251875232
0,386517557
0,262004047
0,680173628
0,736865902
0,972348445
1,139766555
1,407734626
1,398816708
1,557343511
1,417410033
1,266428298
0,792678899
1,003609933
1,149328487
1,444848575
1,281842194
1,175416709
1,216198903
0,853702973
1,081887046
0,863876423
0,51417489
0,715226604
0,761697711
1,108387176
1,238620027
1,185392314
1,172479859
0,890368616
0,701286778
0,826227347
0,785041708
0,810678182
0,611471703
0,662353778
0,554868496
0,478267356
0,73464852
1,225471108
0,973484037
0,879102653
1,395513401
1,381581095
1,697221
1,989927974
1,907383839
1,660822493
1,633280604
1,891748969
1,625488458
1,716465023
2,054660072
1,864871603
1,68782322
1,53685536
1,134031251
1,328524152
1,621011611
1,524277459
1,423160077
1,221620996
1,248662092
1,045332595
1,03638913
1,121332407
1,400823389
1,258016229
1,363788015
1,316641283
1,210902472
1,159498609
1,029648938
1,054272206
0,549545906
0,501661709
0,257499196
0,314184671
0,215518432
0,088722129
-0,118246136
-0,003433396
-0,274501272
-0,407085212
-0,366004406
-0,394018174
-0,478384579
-0,723533678
-0,713034136
-1,077647917
-0,882317778
-0,99476364
-0,705950675
-1,049016155
-0,935183756
-1,25252351
-1,405505572
-1,456980067
-1,592016977
-1,283184672
-1,132352318
-0,657405077
-0,627472906
-0,730867448
-0,415353312
-0,105430829
-0,31402015
-0,469812738
-0,263546059
-0,48218845
-0,533889341
-0,556829494
-0,488014382
-0,586991654
-0,778601254
-0,875342621
-0,940207857
-0,972326328
-0,904894681
-0,723726963
-0,810454053
-0,659045619
-0,905025558
-0,84204069
-0,692333581
-0,811517984
-0,727586051
-0,842884895
-1,137431036
-1,115744695
-0,596903103
-0,453955518
-0,231786758
-0,453059893
-0,633277527
-0,829274423
-0,887539751
-1,134444651
-1,061732408
-1,040717266
-1,099442225
-1,014027764
-1,173927927
-0,997119584
-1,139595077
-1,38875141
-1,645477971
-1,909136311
-1,98695837
-1,724538395
-1,514091848
-1,709780961
-1,335148897
-1,342333522
-1,637355795
-1,115514026
-0,939513294
-1,071026446
-1,077996076
-0,987701865
-1,036487081
-1,019481342
-0,665349521
-0,969617819
-0,93946919
-1,136835846
-1,034403773
-0,972478076
-0,778011775
-0,615631724
-0,437791999
-0,16684838
-0,440882322
-0,268588419
-0,451026612
-0,371935619
-0,123452316
0,063162691
-0,104340722
0,074519239
-0,02389346
-0,137656864
-0,108220769
0,040407109
-0,25091923
0,045874129
-0,142223415
0,311542649
0,132895048
0,425070734
0,307815034
0,258284662
0,103412271
0,078594114
-0,064391103
-0,23604627
-0,627178601
-0,501584287
-0,497080692
-0,946625673
-1,114206919
-1,276719223
-1,332818467
-1,232960095
-1,240864855
-0,90769394
-0,349821615
-0,274073507
-0,246970281
-0,204585529
0,134568706
-0,062461333
0,51999352
0,384014932
0,323066541
0,597946641
0,978469034
0,954564331
0,970442868
0,52864195
0,633348636
0,451444478
0,085068865
0,100641014
0,379433971
0,284839078
0,078488049
-0,123209357
0,305163319
-0,021303504
-0,055671495
0,094731781
-0,021571284
0,656524366
0,688649869
0,687591158
0,886345653
1,241502512
1,159742742
0,927415855
1,136100704
1,186033168
1,072982581
1,193483972
1,178295956
1,07310774
1,010446
1,188601816
1,325835571
0,952746017
1,163621676
1,02290329
0,789663596
0,95277814
0,555167378
0,418648895
0,4845533
0,36110243
0,462232749
0,530125848
0,451498161
0,402526343
0,439164295
0,168158035
0,306738726
0,384108556
0,145683987
0,282214028
0,477024666
0,427179954
0,504041228
0,633362358
0,669523068
0,883612587
0,766635695
0,759242251
0,663988446
0,659362624
0,570602894
0,886609426
0,902668819
0,743521745
0,616583674
0,490509366
0,440515569
0,522432427
0,280467068
0,424872061
0,183095077
0,413121143
0,318985106
0,235696823
0,130634508
0,132080658
0,172730634
0,283893971
0,363698464
0,352546193
0,321418666
0,13638171
0,057040796
0,511224861
0,286296549
0,224012916
0,749201012
0,989013028
1,010946832
1,019838421
0,937891903
0,712917324
0,817655903
1,176711083
0,874162495
0,643198059
0,607955221
0,861482676
0,762457237
0,826685695
0,642672778
0,589972572
0,607262802
0,915591234
1,205134894
1,40473273
1,807503077
1,692125149
1,759399241
1,614135079
1,513314809
1,322576239
1,507149364
1,318011011
1,08104328
1,337233857
1,519318498
1,542000952
1,680893188
1,788434642
1,488916333
1,351764481
1,648548721
1,458192102
1,586818242
1,649062619
1,289124417
1,191745856
1,04862142
0,787502669
0,841141035
0,661211609
0,856053301
0,440322145
0,262553125
-0,110153814
-0,083552304
-0,207854059
-0,20445531
-0,274948699
-0,286913603
-0,014011362
0,184049971
0,216034309
0,111333431
0,114499971
-0,042512132
-0,079232173
-0,10414782
0,079480335
-0,030147474
0,119079509
0,539381591
0,675168127
0,662826993
0,648488269
0,527464069
0,430283901
0,42408594
0,423440732
0,50520422
0,289158864
0,055892214
0,091592481
0,676484476
0,673203323
0,62871473
0,468940897
0,529661315
0,370942654
0,500597512
0,382843401
0,181320938
0,253095301
0,445876212
0,845581015
0,763938471
0,93797102
1,054737492
1,144421664
1,175482257
0,987328955
0,959005365
1,058338333
1,024145072
0,767351135
0,648477234
0,425860688
0,403706648
0,479587933
0,325326271
0,26304257
-0,013556126
0,206526675
0,407016034
0,180962275
0,108713765
-0,170392602
-0,212134072
0,018467183
-0,230401392
-0,670034619
-0,522431457
-0,621001337
-0,49426896
-0,545150007
-0,517671614
-0,823706759
-1,023583481
-1,20552288
-1,53588321
-1,473481996
-1,460912664
-1,281330138
-1,126268372
-0,813273086
-0,91491566
-1,135144961
-1,266405657
-1,060583654
-0,755228407
-0,658479823
-0,727306918
-1,019067225
-1,212714918
-1,499776257
-1,528431575
-1,439758663
-1,378766581
-1,534088211
-1,397852153
-1,741096564
-1,77401564
-1,818457661
-1,795972078
-1,606870268
-1,718156846
-1,576806444
-1,574577854
-1,410232557
-1,370018502
-1,21719182
-1,446480317
-1,305107676
-1,406191073
-1,323398125
-1,235522676
-1,320207958
-1,335187018
-1,670246259
-1,67096297
-1,682514139
-1,690604597
-1,82433905
-1,926052446
-1,772044283
-1,861089083
-2,030700315
-1,849296876
-1,74833718
-1,707566239
-1,584231065
-1,594399682
-1,470532163
-1,436741188
-1,418394144
-1,032645123
-1,039449607
-1,046903385
-1,068833394
-1,244543026
-1,437172501
-1,423632616
-1,470341749
-1,536543457
-1,545887246
-1,671674539
-1,294029057
-1,168577157
-0,838155593
-0,506394033
-0,620001929
-0,63333667
-0,583245836
-0,941145986
-1,046570242
-1,125950316
-1,107947697
-1,114853033
-0,968412247
-1,071782995
-0,956639612
-1,030129107
-1,036704063
-1,187668825
-1,092986919
-1,087010361
-0,795577554
-0,58255027
-0,676675301
-0,553843715
-0,437831936
-0,114978439
0,048736713
0,042174179
-0,100081174
0,194469566
0,551770671
0,83373872
0,907658687
0,929464442
0,882380032
0,949120698
0,86312351
1,204533965
1,31611362
1,084806101
1,190642003
1,047330108
0,825159483
0,793723663
0,603082479
0,551379192
0,579532382
0,886005592
0,719072368
0,897819912
1,079532479
0,753266666
0,659225836
0,486936138
0,118560082
0,23518039
0,421206527
0,556849191
0,56423947
0,73633739
0,499880363
0,401881486
0,589841013
0,328395534
0,641777836
1,04033819
1,630027589
1,931000071
1,851821135
2,087746423
2,045643461
1,735342692
1,836885285
1,519842896
1,496154927
1,502760555
1,609610311
1,641156857
1,600539293
1,288843488
1,187159163
1,434674451
1,506779005
1,706241473
1,552865062
1,397691034
1,233569786
1,136562483
1,373447525
1,141581497
1,001292257
0,812272076
0,837106242
0,964213925
1,013328427
0,543111933
0,407180753
0,434205047
0,407830672
0,441592367
0,173684064
0,281424838
0,200017549
0,234594288
0,351992738
0,399754689
0,235906821
0,073909411
0,305109384
0,264476227
0,06942501
0,060751073
-0,109401307
-0,146341979
-0,280772803
-0,027917211
-0,035208179
-0,205169895
0,12690863
-0,171926089
-0,302516277
-0,142859901
-0,273202154
-0,336149922
-0,475709705
-0,497660906
-0,507541719
-0,615443992
-0,58949703
-0,588175352
-0,469034315
-0,724262673
-0,67563441
-0,65212707
-0,526609014
-0,470022963
-0,453022724
-0,512638911
-0,347955157
-0,227613349
-0,158278556
-0,196629407
-0,197608417
-0,114012276
-0,245737901
-0,185513531
-0,126461986
0,083224973
0,186143127
0,014386599
0,199035178
0,412654573
0,357153428
0,182300146
0,123114913
-0,119586124
-0,044268267
0,020225156
0,066237034
-0,346034589
-0,209741185
-0,324728609
-0,442334692
-0,435993623
-0,374477985
-0,608968644
-0,33417866
-0,380295735
-0,446758814
-0,252734291
-0,118416999
-0,075574881
0,083188281
0,293325715
0,044011312
0,262835923
0,102747498
0,164482688
0,597741941
0,544469857
0,784605515
0,922364265
0,714190489
0,872932362
0,828984806
0,67272017
0,775618529
0,79761976
0,523829526
0,483128337
0,544026166
0,444140201
-0,087201368
-0,230599853
0,092845774
0,048355596
0,140754986
-0,083443692
0,199635233
-0,123623438
-0,158087902
-0,271124542
-0,173280408
-0,302985765
-0,189163537
-0,094427654
0,169410338
0,394682693
0,292788363
0,118108208
0,184407674
0,092247239
0,094244812
-0,518476747
-0,492355556
-0,664773049
-0,335367508
-0,200712592
-0,415840867
-0,65426823
-0,409232247
-0,553812432
-0,295164468
-0,264441495
-0,434962047
-0,355685766
-0,123203802
-0,340353955
-0,214637389
0,013951424
-0,072721082
-0,262763694
-0,227694417
-0,480850931
-0,494222318
-0,431916888
-0,630853292
-0,764351097
-0,894295549
-1,050081626
-0,979822169
-1,059826075
-0,858684873
-0,359873446
-0,200607266
-0,429245988
-0,362011763
-0,658684666
-0,985079456
-0,982312659
-1,237897406
-1,462161042
-1,125117571
-0,897000567
-0,727656787
-1,069529827
-0,944681661
-1,193524252
-1,538261506
-1,318076011
-1,276098793
-1,381905288
-1,348111724
-1,109942462
-1,102643003
-1,21897342
-1,19128084
-1,668321878
-1,362303851
-1,19779139
-1,221029875
-1,45749146
-1,046854229
-1,385795611
-1,494014152
-1,084726602
-1,064674473
-1,16726168
-1,377795234
-1,134027086
-1,555426253
-1,313105651
-1,556524484
-1,720556826
-1,977800816
-1,552115309
-1,512463907
-1,598907256
-1,355380907
-1,439188421
-1,569679743
-1,414214759
-1,302544909
-1,317950708
-1,402891688
-1,446599715
-1,504171969
-1,568675028
-1,413034893
-1,038825714
-1,003469337
-1,115609686
-1,041512384
-1,240444504
-1,096660365
-0,907455751
-0,861640678
-1,042662875
-1,146617669
-1,179756504
-1,464573628
-1,421595257
-1,30585798
-1,447049302
-1,581357972
-1,483432793
-1,287298712
-1,026764685
-1,196692452
-1,377595521
-1,283371401
-1,061111831
-0,925409557
-0,778556224
-0,890717789
-0,633704676
-0,586918182
-0,678605551
-0,757390455
-0,759732148
-0,969694562
-1,547985162
-1,401683854
-1,167192971
-0,978572128
-1,264784161
-1,200752341
-1,643611258
-1,33709358
-1,25299962
-1,250337665
-1,158474671
-1,132858649
-1,01636539
-0,869083374
-1,008060671
-0,939695356
-1,246156466
-1,281556754
-1,426269511
-1,229362377
-1,200831254
-1,127057818
-1,063510824
-1,244858355
-1,41192602
-1,402590075
-1,523478466
-1,899452146
-1,846394422
-1,88708623
-1,890033872
-1,859925557
-2,027036866
-1,88864494
-1,671705202
-1,695721185
-1,907018081
-1,865683039
-1,741583266
-1,751026543
-1,688314424
-1,409137015
-1,629295132
-1,817625365
-1,994748881
-1,75251845
-1,668855905
-1,675751169
-1,902996835
-1,566802663
-1,352362322
-1,239003257
-0,986781108
-1,27382344
-1,520027396
-1,312823767
-1,846722267
-1,617564644
-1,706859632
-1,840633693
-1,429081241
-1,55217781
-1,379411338
-1,486771643
-1,715614094
-1,798978085
-1,695005735
-1,985350183
-2,176478083
-2,161899638
-2,236942073
-2,195815464
-1,947723322
-2,121371068
-2,32496804
-2,122052373
-2,055164684
-2,04536413
-2,262215894
-2,070267357
-2,006658172
-1,951576047
-1,745044621
-1,404370043
-1,462451843
-1,481280944
-1,591113237
-1,267758679
-1,342776922
-1,172855262
-1,349938146
-0,839155007
-0,767453752
-0,789365788
-0,58557512
-0,407064571
-0,156600512
-0,220152253
-0,258707942
-0,143996583
-0,125552863
0,169247307
0,362649324
0,443341964
0,308957455
-0,032467032
0,207208933
0,290742265
0,495826149
0,363587107
0,226999178
0,323612358
0,215730137
0,435041111
0,123743019
0,006682648
-0,085224309
-0,205875815
-0,566491685
-0,803131376
-0,697181083
-0,820131348
-0,641883696
-0,778054962
-0,924681802
-0,864164732
-1,095529235
-1,325957149
-1,180686158
-1,006258652
-0,709502177
-0,714868574
-0,941115376
-0,871336274
-1,023604624
-1,184210577
-0,956270684
-0,74547193
-0,600611657
-0,670086661
-0,482498186
-0,474196116
-0,290682123
-0,31110286
-0,132467365
-0,324969148
0,016027131
-0,200445095
0,096565485
0,156231265
0,057866887
0,061693668
-0,101999185
-0,041772349
0,072129609
0,323616594
0,591922601
0,373613606
0,282666149
0,433031142
0,276469898
0,172713235
0,193417886
0,287129517
0,485324136
0,40217885
0,041528422
0,004612405
-0,038549978
0,000716354
-0,177681989
-0,556156704
-0,520266751
-0,399921805
-0,669814179
-0,727391829
-0,694634619
-1,157760196
-1,020751601
-1,023688319
-1,183518153
-0,956637821
-0,847697712
-0,720691377
-1,241529655
-1,742760946
-1,438887707
-1,835927191
-1,806935816
-1,544528148
-1,526665286
-1,295996318
-1,641449771
-1,496157748
-1,584567598
-1,432914262
-1,376618687
-1,78196721
-1,737745143
-1,477197426
-1,354241894
-1,094973057
-1,18866284
-0,829273268
-1,111199468
-1,15359899
-0,974996694
-0,78291943
-0,610600806
-0,422897931
-0,628871254
-0,795515134
-0,730519395
-0,674631831
-0,541267576
0,006715708
0,001865712
0,076847218
-0,056574346
-0,061313187
-0,342425653
-0,258770894
-0,341125501
-0,206813193
-0,255199379
-0,583332363
-0,306183124
-0,530676467
-0,326019957
-0,373854027
-0,452701989
-0,264214994
-0,234849171
-0,241553471
-0,197920446
-0,553779311
-0,674987745
-0,363226878
-0,024690903
-0,008028368
0,243170373
0,126031366
0,04404173
0,01091676
-0,009234155
0,297232604
0,306324429
0,227696786
0,578225241
0,549249522
0,236191228
0,05246843
0,151156891
0,09217635
-0,207833796
-0,299879274
-0,254983488
-0,149088518
-0,373698326
-0,115256159
-0,201021352
-0,37021435
-0,647802748
-1,016046226
-1,038400262
-1,142560371
-1,231464336
-1,262991249
-1,018787206
-0,915372256
-0,98083601
-1,171514088
-1,327127468
-0,961269793
-0,95810852
-0,626934201
-0,547212555
-0,437473364
-0,672586515
-0,893482259
-1,101031435
-1,067179617
-0,83581004
-1,041827676
-0,869680983
-0,764242443
-0,760692645
-0,449987071
-0,236268202
-0,165319494
-0,10055572
-0,462527485
-0,288606124
-0,12728849
0,111545085
-0,138805551
0,03822053
0,204750977
0,097479973
0,073453603
-0,405706245
-0,161062416
-0,24282617
-0,63373055
-0,460850701
-0,660489646
-0,859549651
-0,88661817
-0,637068414
-0,499778386
-0,007008969
0,231645008
0,129970998
0,399736639
0,555498557
0,326903949
0,367452385
0,261327143
-0,177102971
-0,05383107
0,074111101
0,020030798
-0,077134719
-0,227239957
0,048430803
0,346947285
0,206540187
0,199176441
0,645866487
0,604003972
0,764199421
0,973522561
0,862156784
0,793136912
1,124795744
0,941489521
1,302704168
1,261415188
0,780528345
0,979585016
0,866236485
1,077274055
1,156147735
1,228268076
1,382238905
1,336269664
0,936991865
0,803295774
1,008219175
0,755531303
0,967404627
0,966723134
1,005771763
1,051476901
0,765391412
0,502678628
0,453882643
0,85211908
1,071968747
1,009724167
1,360794912
1,135768332
1,097869106
1,218046624
0,937967176
1,111612624
0,862833241
0,858882311
0,805934176
1,081183453
0,969726984
1,144008643
1,344085155
1,113935542
0,777435172
0,756942847
0,612219133
0,753307422
0,263305645
0,258065089
0,292748524
0,028286144
0,030747073
0,050434198
-0,15880719
0,076126363
0,229670794
0,266263831
0,217993323
-0,037427124
-0,133403647
-0,091304951
-0,027207481
0,037455888
-0,324088273
-0,240916264
-0,2914833
-0,02271044
-0,117918303
-0,340888142
-0,472584299
-0,227058553
-0,585873863
-0,758695754
-0,212514173
-0,060046425
-0,128915741
-0,045024538
-0,290711916
-0,609228723
-0,49225427
-0,368718969
-0,464777258
-0,477198857
-0,305830248
-0,305135185
-0,226206165
-0,449980034
-0,180282361
-0,091435271
-0,07185103
0,111687095
0,289058073
0,157561803
0,344970103
0,25627396
0,23644431
0,774384468
0,564580037
0,585263497
0,698563558
0,621557556
0,606394502
0,525004947
0,678633675
0,827932203
0,708592799
0,85194772
1,016595017
1,381977808
1,214276409
0,871645623
0,768885183
0,967228058
0,822926118
0,836838656
0,717883327
0,987208641
1,018620865
0,76404415
0,973568174
0,744036454
0,517222502
0,362427647
0,461711259
0,536934938
0,510554278
0,632151437
0,512097034
0,439078199
0,404075644
0,301972422
0,044057162
0,082149254
0,117201809
0,210080005
-0,168220439
-0,586578147
-0,704318866
-0,506060433
-0,518554332
-0,775588508
-0,976562506
-1,014214443
-1,015146951
-1,034228963
-0,912310725
-1,003238258
-0,501043819
-0,876044573
-0,757698523
-0,664969734
-0,669378478
-0,343087004
-0,170225638
-0,265277394
-0,353362045
-0,196502369
-0,06060511
-0,037924989
0,082870273
0,254626986
0,51192347
0,790520302
0,973583112
0,582654333
0,276745546
0,196779714
-0,06508633
-0,060440697
-0,065321467
-0,165787693
-0,26551266
-0,338290427
-0,116512295
-0,183255283
-0,147303233
-0,098733757
0,066230917
0,209380812
0,260947446
0,443425809
0,279952488
0,475273741
0,142925437
0,260033041
0,157166107
0,09237122
0,202156113
0,2196842
0,257979625
0,046077927
0,062658759
-0,03107937
0,072019535
-0,21160667
-0,239102591
-0,366115092
-0,338843253
-0,437839469
-0,470399051
-0,348812209
-0,153770085
-0,018887463
-0,207047597
-0,165922451
-0,235235154
-0,346034976
-0,488023541
-0,410458065
-0,243594592
-0,126379093
0,047268655
0,12178574
0,204027248
0,28219784
0,372137963
0,487749665
0,315012705
0,564113357
0,3782825
0,983576547
0,9166157
0,839671979
0,98197365
0,896314037
0,876907787
0,952841938
0,9459661
0,83336176
0,786946556
0,803199739
0,648086332
0,5859618
0,523296408
0,370922843
0,238920982
0,53942283
0,764239274
0,617106643
0,777002779
0,381177801
0,363102456
0,113512258
0,279998298
0,231168042
-0,109380417
-0,249114637
-0,019819752
-0,062602065
0,065177714
0,043247504
0,013598545
0,243261793
0,027870657
0,021737287
0,332182537
0,173796384
0,27293924
0,277009359
0,13214616
0,296188039
0,514667358
0,32066982
0,592442916
0,716430871
1,14916926
0,98506778
1,384593915
1,216529274
1,29788428
1,264270192
1,520863048
1,775565021
1,587962931
1,70807732
1,635694511
1,613420386
1,947568487
1,659368037
1,658801099
1,859417787
2,019344761
1,828439548
2,187596076
2,10441977
2,115541812
2,187710881
2,198312288
2,121053321
1,86005077
2,09921714
2,226563912
2,015183899
2,066858989
2,14895904
2,168292795
1,687891591
1,650117267
2,031175186
